Control,Source,Target,Seed,Site_ID,RMSE_kW,Skill
within_cross_half,Ausgrid-A,Ausgrid-B,7,72,0.3680925026726986,0.15413808383846717
within_cross_half,Ausgrid-A,Ausgrid-B,7,73,0.25503970741407234,0.1138063978658439
within_cross_half,Ausgrid-A,Ausgrid-B,7,75,0.8936082056213518,0.047187936922899465
within_cross_half,Ausgrid-A,Ausgrid-B,7,8,0.5011030465803401,0.06890252959327281
within_cross_half,Ausgrid-A,Ausgrid-B,7,80,0.8158911172761637,0.1576090922909993
within_cross_half,Ausgrid-A,Ausgrid-B,7,81,0.36406607632665094,0.01986788373736692
within_cross_half,Ausgrid-A,Ausgrid-B,7,82,0.8548544625637062,0.07969102483411161
within_cross_half,Ausgrid-A,Ausgrid-B,7,84,0.42075170705383824,0.10108039311147876
within_cross_half,Ausgrid-A,Ausgrid-B,7,85,0.8356962090416392,0.0673346256442856
within_cross_half,Ausgrid-A,Ausgrid-B,7,88,0.2083778281991353,0.06759888193513663
within_cross_half,Ausgrid-A,Ausgrid-B,7,89,0.47095352009595304,0.043257526350004016
within_cross_half,Ausgrid-A,Ausgrid-B,7,9,0.1857842137502171,0.03059751948665579
within_cross_half,Ausgrid-A,Ausgrid-B,7,96,0.6245335409045276,0.06680950146076325
within_cross_half,Ausgrid-A,Ausgrid-B,7,97,0.2804800388158151,0.10316664890765592
within_cross_half,Ausgrid-A,Ausgrid-B,7,98,0.39131211298073193,0.05452907657904105
within_cross_half,Ausgrid-A,Ausgrid-B,7,99,0.30229144533774366,0.15960620330461595
within_cross_half,Ausgrid-A,Ausgrid-B,123,10,0.2544237040456464,0.07107694979061396
within_cross_half,Ausgrid-A,Ausgrid-B,123,100,0.40027355306070334,0.05257386609354586
within_cross_half,Ausgrid-A,Ausgrid-B,123,101,0.2668326106429183,0.06413493002906467
within_cross_half,Ausgrid-A,Ausgrid-B,123,102,0.3775952487569913,0.058325256222426125
within_cross_half,Ausgrid-A,Ausgrid-B,123,105,0.24560074025984152,0.08890850139889606
within_cross_half,Ausgrid-A,Ausgrid-B,123,107,0.24745159622495538,0.08357522050965716
within_cross_half,Ausgrid-A,Ausgrid-B,123,109,0.4412711869042819,0.08390475213152315
within_cross_half,Ausgrid-A,Ausgrid-B,123,11,0.36190937101960124,0.090411180005453
within_cross_half,Ausgrid-A,Ausgrid-B,123,112,0.6971361804744955,0.13040284484363773
within_cross_half,Ausgrid-A,Ausgrid-B,123,113,0.31752579652616586,0.08319204306185424
within_cross_half,Ausgrid-A,Ausgrid-B,123,116,0.2818591291723886,0.11863221807683388
within_cross_half,Ausgrid-A,Ausgrid-B,123,117,0.2118307314026557,0.11885762775947295
within_cross_half,Ausgrid-A,Ausgrid-B,123,118,0.3500704043053451,0.04591527182191901
within_cross_half,Ausgrid-A,Ausgrid-B,123,119,0.38430077998181156,0.15795463419162237
within_cross_half,Ausgrid-A,Ausgrid-B,123,12,0.23174553351457036,-0.011128725638486436
within_cross_half,Ausgrid-A,Ausgrid-B,123,120,0.432176062504205,-0.027875501342307762
within_cross_half,Ausgrid-A,Ausgrid-B,123,122,0.3301931448254691,-0.0236533407520072
within_cross_half,Ausgrid-A,Ausgrid-B,123,123,0.3611077521526005,0.11930066419737961
within_cross_half,Ausgrid-A,Ausgrid-B,123,125,0.34481348035397347,0.012771531898011945
within_cross_half,Ausgrid-A,Ausgrid-B,123,126,0.31874185707071495,0.052521446666766614
within_cross_half,Ausgrid-A,Ausgrid-B,123,128,0.2785675374992819,-0.04603999769168743
within_cross_half,Ausgrid-A,Ausgrid-B,123,13,0.4116320107038927,0.03490318686186644
within_cross_half,Ausgrid-A,Ausgrid-B,123,133,0.4881356384404192,0.15010626880666234
within_cross_half,Ausgrid-A,Ausgrid-B,123,135,0.24478815424015582,0.11075354840038276
within_cross_half,Ausgrid-A,Ausgrid-B,123,142,0.3472309268561466,0.13763008344916505
within_cross_half,Ausgrid-A,Ausgrid-B,123,143,0.5136821611207796,0.050183939513219866
within_cross_half,Ausgrid-A,Ausgrid-B,123,145,0.4151840628040815,0.02946438449292399
within_cross_half,Ausgrid-A,Ausgrid-B,123,147,0.5104023586056278,0.06107303079626902
within_cross_half,Ausgrid-A,Ausgrid-B,123,149,0.7391254212074766,0.11109666918001271
within_cross_half,Ausgrid-A,Ausgrid-B,123,15,0.1902614603780477,0.1437644220016422
within_cross_half,Ausgrid-A,Ausgrid-B,123,150,0.14705627909019436,0.1328836622531001
within_cross_half,Ausgrid-A,Ausgrid-B,123,151,0.3139042145497206,0.09516901681698697
within_cross_half,Ausgrid-A,Ausgrid-B,123,152,0.7413181988220947,0.1203179310930238
within_cross_half,Ausgrid-A,Ausgrid-B,123,155,0.23267802197606471,0.08874942922016393
within_cross_half,Ausgrid-A,Ausgrid-B,123,159,0.7264084029211572,0.03142171433348939
within_cross_half,Ausgrid-A,Ausgrid-B,123,16,0.4577208409450286,0.03291305553755686
within_cross_half,Ausgrid-A,Ausgrid-B,123,161,0.5923513699748114,0.1061134325113271
within_cross_half,Ausgrid-A,Ausgrid-B,123,165,0.438144883261167,0.16407795975347605
within_cross_half,Ausgrid-A,Ausgrid-B,123,168,0.2321074908421661,0.03520379155332087
within_cross_half,Ausgrid-A,Ausgrid-B,123,169,0.3005845077981815,0.10127026272199258
within_cross_half,Ausgrid-A,Ausgrid-B,123,17,0.5262424076000076,0.017332640754627704
within_cross_half,Ausgrid-A,Ausgrid-B,123,170,0.30388976388673533,0.14810128218953966
within_cross_half,Ausgrid-A,Ausgrid-B,123,171,0.25868940670329843,0.05939692794772067
within_cross_half,Ausgrid-A,Ausgrid-B,123,172,0.3294027263558224,0.12299248600624091
within_cross_half,Ausgrid-A,Ausgrid-B,123,176,0.2994041133830205,-0.0003790807473846858
within_cross_half,Ausgrid-A,Ausgrid-B,123,177,0.4342395111674926,0.034051715101715785
within_cross_half,Ausgrid-A,Ausgrid-B,123,178,0.26872297056769867,0.17936704884317378
within_cross_half,Ausgrid-A,Ausgrid-B,123,179,0.32890910780867255,0.07896644798243513
within_cross_half,Ausgrid-A,Ausgrid-B,123,18,0.32461784874798066,0.14831603253814174
within_cross_half,Ausgrid-A,Ausgrid-B,123,185,0.4765125958711697,0.005735640305760681
within_cross_half,Ausgrid-A,Ausgrid-B,123,186,0.17876419282940453,0.16973151765822136
within_cross_half,Ausgrid-A,Ausgrid-B,123,19,0.21450824281651448,0.09553595399984671
within_cross_half,Ausgrid-A,Ausgrid-B,123,190,0.44046706353083626,0.12731662181373582
within_cross_half,Ausgrid-A,Ausgrid-B,123,193,0.40312636309618094,0.06519412314304618
within_cross_half,Ausgrid-A,Ausgrid-B,123,194,0.43375548995794194,0.07528122283955896
within_cross_half,Ausgrid-A,Ausgrid-B,123,197,0.39288434452762167,0.0327981785350957
within_cross_half,Ausgrid-A,Ausgrid-B,123,199,0.38436207835879826,-0.06293059345086016
within_cross_half,Ausgrid-A,Ausgrid-B,123,20,0.4853535678978609,0.012016706680042288
within_cross_half,Ausgrid-A,Ausgrid-B,123,200,0.4894186286169553,-0.001119475477791898
within_cross_half,Ausgrid-A,Ausgrid-B,123,201,0.5073775230493822,0.02791532092442206
within_cross_half,Ausgrid-A,Ausgrid-B,123,202,0.2387685547204086,0.08609562092447964
within_cross_half,Ausgrid-A,Ausgrid-B,123,207,0.40823469581891936,0.07100330829265267
within_cross_half,Ausgrid-A,Ausgrid-B,123,211,0.16010383281621834,-0.04036109929652931
within_cross_half,Ausgrid-A,Ausgrid-B,123,213,0.2804965079371614,0.06291063162918253
within_cross_half,Ausgrid-A,Ausgrid-B,123,215,0.46279460416187784,0.11046869941663606
within_cross_half,Ausgrid-A,Ausgrid-B,123,217,0.4017537756900356,0.07793711567741413
within_cross_half,Ausgrid-A,Ausgrid-B,123,22,0.5965941746612475,0.09294493509200519
within_cross_half,Ausgrid-A,Ausgrid-B,123,220,0.674507985730029,0.12112766920887552
within_cross_half,Ausgrid-A,Ausgrid-B,123,221,0.4203816186798956,0.04425959112652533
within_cross_half,Ausgrid-A,Ausgrid-B,123,222,0.3024982966798924,0.044169626257012484
within_cross_half,Ausgrid-A,Ausgrid-B,123,224,0.5587618478875874,0.15549374859635035
within_cross_half,Ausgrid-A,Ausgrid-B,123,227,0.25164615044784755,0.07881791603101596
within_cross_half,Ausgrid-A,Ausgrid-B,123,228,0.5685071444043366,-0.015438584368683284
within_cross_half,Ausgrid-A,Ausgrid-B,123,23,0.3576142558102463,0.07398165346652397
within_cross_half,Ausgrid-A,Ausgrid-B,123,230,0.2644985014038281,0.08897202937863435
within_cross_half,Ausgrid-A,Ausgrid-B,123,237,0.37698638678320845,0.11406067718714163
within_cross_half,Ausgrid-A,Ausgrid-B,123,238,0.3822920900392903,0.12206569793761257
within_cross_half,Ausgrid-A,Ausgrid-B,123,24,0.2531423372542772,0.07960611477989621
within_cross_half,Ausgrid-A,Ausgrid-B,123,240,0.23163549807658176,-0.022244644413823345
within_cross_half,Ausgrid-A,Ausgrid-B,123,241,0.2775190362078682,0.051522828186551406
within_cross_half,Ausgrid-A,Ausgrid-B,123,246,0.4072967330915703,0.09421602307202648
within_cross_half,Ausgrid-A,Ausgrid-B,123,248,0.7671022614996906,0.08907920892571342
within_cross_half,Ausgrid-A,Ausgrid-B,123,251,0.7725498482974144,0.0037992120257627215
within_cross_half,Ausgrid-A,Ausgrid-B,123,253,0.4716293462645426,0.007114683484520157
within_cross_half,Ausgrid-A,Ausgrid-B,123,254,0.6412423226908034,0.05730715285964805
within_cross_half,Ausgrid-A,Ausgrid-B,123,256,0.6399518950786478,0.11553350155520314
within_cross_half,Ausgrid-A,Ausgrid-B,123,257,0.48211730690004406,0.04674197740767305
within_cross_half,Ausgrid-A,Ausgrid-B,123,258,0.36053081207463233,-0.07473139980113186
within_cross_half,Ausgrid-A,Ausgrid-B,123,259,0.17654432003582632,0.029300283549451356
within_cross_half,Ausgrid-A,Ausgrid-B,123,26,0.5101599213910042,-0.056177177397073175
within_cross_half,Ausgrid-A,Ausgrid-B,123,261,0.2476844422146854,0.05683748805423583
within_cross_half,Ausgrid-A,Ausgrid-B,123,264,0.24562254465179656,0.11881708604678398
within_cross_half,Ausgrid-A,Ausgrid-B,123,265,0.24896279301062554,-0.008142050499684306
within_cross_half,Ausgrid-A,Ausgrid-B,123,268,0.43130045626775443,0.04329117545463523
within_cross_half,Ausgrid-A,Ausgrid-B,123,269,0.36691566382056834,0.0024561737083006463
within_cross_half,Ausgrid-A,Ausgrid-B,123,270,0.4218812121209017,0.1166745805567646
within_cross_half,Ausgrid-A,Ausgrid-B,123,271,0.4400505885688337,0.1451305829927525
within_cross_half,Ausgrid-A,Ausgrid-B,123,273,0.6311876309556052,0.08820742356906419
within_cross_half,Ausgrid-A,Ausgrid-B,123,278,0.13542414785663398,0.044294614200148685
within_cross_half,Ausgrid-A,Ausgrid-B,123,280,0.39821705134483765,0.07945176135485843
within_cross_half,Ausgrid-A,Ausgrid-B,123,281,0.4082167245285392,0.085808632139321
within_cross_half,Ausgrid-A,Ausgrid-B,123,282,0.25988964857014474,0.10239075621598881
within_cross_half,Ausgrid-A,Ausgrid-B,123,286,0.3950640427615337,0.11868935902432043
within_cross_half,Ausgrid-A,Ausgrid-B,123,29,0.3114346696734232,0.11532779147394323
within_cross_half,Ausgrid-A,Ausgrid-B,123,291,0.22295067180307662,0.1027416033041183
within_cross_half,Ausgrid-A,Ausgrid-B,123,292,0.4910417282820706,0.12443515121311022
within_cross_half,Ausgrid-A,Ausgrid-B,123,295,0.3072714737044984,0.09836335749945868
within_cross_half,Ausgrid-A,Ausgrid-B,123,298,0.13561489631280266,-0.04212538768560403
within_cross_half,Ausgrid-A,Ausgrid-B,123,3,0.22409498093285515,0.0914724417546402
within_cross_half,Ausgrid-A,Ausgrid-B,123,300,0.5511234988527166,0.024507443396112882
within_cross_half,Ausgrid-A,Ausgrid-B,123,31,0.28408704037644683,0.001953567398855105
within_cross_half,Ausgrid-A,Ausgrid-B,123,34,0.4152891442606888,0.09623200230605633
within_cross_half,Ausgrid-A,Ausgrid-B,123,36,0.2520293248478715,0.09868148793503073
within_cross_half,Ausgrid-A,Ausgrid-B,123,37,0.4223508875438447,0.08231447752029619
within_cross_half,Ausgrid-A,Ausgrid-B,123,4,0.39201199809107823,-0.009533662331037807
within_cross_half,Ausgrid-A,Ausgrid-B,123,40,0.18504675680410715,0.03640751276817045
within_cross_half,Ausgrid-A,Ausgrid-B,123,41,0.23048765217497538,0.1524673544113725
within_cross_half,Ausgrid-A,Ausgrid-B,123,42,0.383860083561668,0.07609035543570886
within_cross_half,Ausgrid-A,Ausgrid-B,123,44,0.4127930151981997,0.06612110122406645
within_cross_half,Ausgrid-A,Ausgrid-B,123,45,0.28953018514655376,0.040965464204729574
within_cross_half,Ausgrid-A,Ausgrid-B,123,46,0.4736459006186257,0.02395588013610661
within_cross_half,Ausgrid-A,Ausgrid-B,123,49,0.503045386818884,0.10990686656454485
within_cross_half,Ausgrid-A,Ausgrid-B,123,5,0.4425827687555291,0.06918074665692697
within_cross_half,Ausgrid-A,Ausgrid-B,123,51,0.3838063220787516,0.0906521798292802
within_cross_half,Ausgrid-A,Ausgrid-B,123,52,0.6195242267875952,0.03457614077931159
within_cross_half,Ausgrid-A,Ausgrid-B,123,57,0.7557366640835816,0.09215893641271256
within_cross_half,Ausgrid-A,Ausgrid-B,123,58,0.9663623728825212,-0.005538486941330412
within_cross_half,Ausgrid-A,Ausgrid-B,123,6,0.361195264148967,0.14564033986345926
within_cross_half,Ausgrid-A,Ausgrid-B,123,60,0.36227413639578515,0.05147912703141233
within_cross_half,Ausgrid-A,Ausgrid-B,123,63,0.3024501389829294,0.10214619917057177
within_cross_half,Ausgrid-A,Ausgrid-B,123,64,0.29833255362239225,0.11418143611954135
within_cross_half,Ausgrid-A,Ausgrid-B,123,65,0.43613067868968797,0.04611646359132415
within_cross_half,Ausgrid-A,Ausgrid-B,123,66,0.2439770709961331,0.1068362044684239
within_cross_half,Ausgrid-A,Ausgrid-B,123,70,0.5145964516224047,-0.009084615553350384
within_cross_half,Ausgrid-A,Ausgrid-B,123,72,0.36956350255948395,0.1507577846640067
within_cross_half,Ausgrid-A,Ausgrid-B,123,73,0.255888806960283,0.11085600793222772
within_cross_half,Ausgrid-A,Ausgrid-B,123,75,0.8873192562603509,0.05389354546313896
within_cross_half,Ausgrid-A,Ausgrid-B,123,8,0.5058042004683743,0.06016733525946716
within_cross_half,Ausgrid-A,Ausgrid-B,123,80,0.8071640608369148,0.16661959974698148
within_cross_half,Ausgrid-A,Ausgrid-B,123,81,0.3602081970388709,0.03025399668908557
within_cross_half,Ausgrid-A,Ausgrid-B,123,82,0.8556270857864332,0.0788592433819042
within_cross_half,Ausgrid-A,Ausgrid-B,123,84,0.42773294992859645,0.08616524007618065
within_cross_half,Ausgrid-A,Ausgrid-B,123,85,0.8335347888939567,0.06974684399512632
within_cross_half,Ausgrid-A,Ausgrid-B,123,88,0.20832592956300225,0.0678311060003105
within_cross_half,Ausgrid-A,Ausgrid-B,123,89,0.467907286592639,0.04944595228359161
within_cross_half,Ausgrid-A,Ausgrid-B,123,9,0.185999264385775,0.029475407896345507
within_cross_half,Ausgrid-A,Ausgrid-B,123,96,0.6281705272869518,0.061375043720544475
within_cross_half,Ausgrid-A,Ausgrid-B,123,97,0.28335853937157657,0.09396265952415495
within_cross_half,Ausgrid-A,Ausgrid-B,123,98,0.38977614092451573,0.058240223947512715
within_cross_half,Ausgrid-A,Ausgrid-B,123,99,0.30034304570573495,0.1650229062562798
within_cross_half,Ausgrid-B,Ausgrid-A,42,1,0.5343920747902277,0.09274725884759805
within_cross_half,Ausgrid-B,Ausgrid-A,42,103,0.33188690363590206,0.03337559045147087
within_cross_half,Ausgrid-B,Ausgrid-A,42,104,0.8878075918898101,0.04400935353236102
within_cross_half,Ausgrid-B,Ausgrid-A,42,106,0.5190750815048334,0.06475663857760305
within_cross_half,Ausgrid-B,Ausgrid-A,42,108,0.40225499847032065,0.11363630693979776
within_cross_half,Ausgrid-B,Ausgrid-A,42,110,0.3925871042724742,0.11141795462501891
within_cross_half,Ausgrid-B,Ausgrid-A,42,111,0.4444734851780172,-0.023197648194510867
within_cross_half,Ausgrid-B,Ausgrid-A,42,114,0.7125890001886982,0.0789837990958322
within_cross_half,Ausgrid-B,Ausgrid-A,42,115,0.21461103707512047,0.08390240812926197
within_cross_half,Ausgrid-B,Ausgrid-A,42,121,0.6442669393345152,0.059656667784930506
within_cross_half,Ausgrid-B,Ausgrid-A,42,124,0.6345725816522185,0.10322218696594943
within_cross_half,Ausgrid-B,Ausgrid-A,42,127,0.3587871682412698,0.10841885503096094
within_cross_half,Ausgrid-B,Ausgrid-A,42,129,0.4521479715477195,0.04932778760902712
within_cross_half,Ausgrid-B,Ausgrid-A,42,130,0.42350938530714477,0.05935030205766789
within_cross_half,Ausgrid-B,Ausgrid-A,42,131,0.40742999036957056,0.07136232461667058
within_cross_half,Ausgrid-B,Ausgrid-A,42,132,0.16047400827679129,0.08647631075493034
within_cross_half,Ausgrid-B,Ausgrid-A,42,134,0.6543027641770659,0.038215882761748365
within_cross_half,Ausgrid-B,Ausgrid-A,42,136,0.16954812169618874,0.06814891598827133
within_cross_half,Ausgrid-B,Ausgrid-A,42,137,0.41594798239944314,0.07223256538140266
within_cross_half,Ausgrid-B,Ausgrid-A,42,138,0.3868286290179139,-0.033241398574019865
within_cross_half,Ausgrid-B,Ausgrid-A,42,139,0.4576953291395533,0.1454632549986501
within_cross_half,Ausgrid-B,Ausgrid-A,42,14,0.4986208787299657,0.08419893705441461
within_cross_half,Ausgrid-B,Ausgrid-A,42,140,0.22677095602424982,0.08496630717626386
within_cross_half,Ausgrid-B,Ausgrid-A,42,141,0.5304085488197922,-0.03706679689586134
within_cross_half,Ausgrid-B,Ausgrid-A,42,144,0.2931842648123221,0.10652609135215463
within_cross_half,Ausgrid-B,Ausgrid-A,42,146,0.2194271743815651,0.10908123764306688
within_cross_half,Ausgrid-B,Ausgrid-A,42,148,0.5196241626447214,0.09937644036765281
within_cross_half,Ausgrid-B,Ausgrid-A,42,153,0.27528451119751607,0.13327585941356035
within_cross_half,Ausgrid-B,Ausgrid-A,42,154,0.3063724766591292,0.11867483735570694
within_cross_half,Ausgrid-B,Ausgrid-A,42,156,0.7070587361875444,0.09264144284542453
within_cross_half,Ausgrid-B,Ausgrid-A,42,157,0.4517265785195618,0.0797410187760399
within_cross_half,Ausgrid-B,Ausgrid-A,42,158,0.4604082362008868,0.020758030072434153
within_cross_half,Ausgrid-B,Ausgrid-A,42,160,0.4541180480677784,0.07571435370180468
within_cross_half,Ausgrid-B,Ausgrid-A,42,162,0.3282218749001974,0.1278957066641404
within_cross_half,Ausgrid-B,Ausgrid-A,42,163,0.21315299853509473,0.10391935800979402
within_cross_half,Ausgrid-B,Ausgrid-A,42,164,0.25982238664901736,0.015586239926207224
within_cross_half,Ausgrid-B,Ausgrid-A,42,166,0.5113634256473,0.039050743470435134
within_cross_half,Ausgrid-B,Ausgrid-A,42,167,0.42773189012607526,0.12844653492997948
within_cross_half,Ausgrid-B,Ausgrid-A,42,173,0.32538979422976466,0.11212967834573495
within_cross_half,Ausgrid-B,Ausgrid-A,42,174,0.25191664204891356,0.13981125380818338
within_cross_half,Ausgrid-B,Ausgrid-A,42,175,0.9303851405507741,0.06355554310525191
within_cross_half,Ausgrid-B,Ausgrid-A,42,180,0.28016177507324097,0.07794482709475059
within_cross_half,Ausgrid-B,Ausgrid-A,42,181,0.3848475557185193,0.04812513705693611
within_cross_half,Ausgrid-B,Ausgrid-A,42,182,0.1868796626302283,0.08333745580798357
within_cross_half,Ausgrid-B,Ausgrid-A,42,183,0.2386485686011204,0.11246182480769351
within_cross_half,Ausgrid-B,Ausgrid-A,42,184,0.3931771920203895,0.12484287679615946
within_cross_half,Ausgrid-B,Ausgrid-A,42,187,0.4597450473229051,0.05703261594237086
within_cross_half,Ausgrid-B,Ausgrid-A,42,188,0.7676773697958306,0.11922558947427098
within_cross_half,Ausgrid-B,Ausgrid-A,42,189,0.6975728969861322,0.15052661642640952
within_cross_half,Ausgrid-B,Ausgrid-A,42,191,0.8254324525710928,0.13645866004220053
within_cross_half,Ausgrid-B,Ausgrid-A,42,192,0.4026198558874999,0.0304136775383963
within_cross_half,Ausgrid-B,Ausgrid-A,42,195,0.34570204704548524,0.13050894305466165
within_cross_half,Ausgrid-B,Ausgrid-A,42,196,0.31779477029690134,0.15494283654307306
within_cross_half,Ausgrid-B,Ausgrid-A,42,198,0.8722033658327906,0.11184498868890258
within_cross_half,Ausgrid-B,Ausgrid-A,42,2,0.3836781014185815,0.06443276946505905
within_cross_half,Ausgrid-B,Ausgrid-A,42,203,0.5024117369842646,0.0642757182278485
within_cross_half,Ausgrid-B,Ausgrid-A,42,204,0.33625526222573854,0.03054855309205895
within_cross_half,Ausgrid-B,Ausgrid-A,42,205,0.4700904246292787,0.11231613281603092
within_cross_half,Ausgrid-B,Ausgrid-A,42,206,0.41105329605205326,0.08848837466655812
within_cross_half,Ausgrid-B,Ausgrid-A,42,208,0.3533263218475115,0.09842678566634344
within_cross_half,Ausgrid-B,Ausgrid-A,42,209,0.43811871493449706,0.137051906186355
within_cross_half,Ausgrid-B,Ausgrid-A,42,21,0.5945860677337258,0.061128784037219996
within_cross_half,Ausgrid-B,Ausgrid-A,42,210,0.47276106100236676,0.08473946917744357
within_cross_half,Ausgrid-B,Ausgrid-A,42,212,0.7208410253650509,0.09622312297955238
within_cross_half,Ausgrid-B,Ausgrid-A,42,214,0.41016316221658833,0.05457760332961137
within_cross_half,Ausgrid-B,Ausgrid-A,42,216,0.256730604093449,0.09803937150881992
within_cross_half,Ausgrid-B,Ausgrid-A,42,218,0.4083783850341701,0.06219514947083904
within_cross_half,Ausgrid-B,Ausgrid-A,42,219,0.3021331326236832,0.08755503578291779
within_cross_half,Ausgrid-B,Ausgrid-A,42,223,0.4503845950896218,0.0852018326116234
within_cross_half,Ausgrid-B,Ausgrid-A,42,225,0.3657048990305766,0.06693688294774802
within_cross_half,Ausgrid-B,Ausgrid-A,42,226,0.4850503411169934,0.13715315112922477
within_cross_half,Ausgrid-B,Ausgrid-A,42,229,0.5249773419427805,-0.027866802407948477
within_cross_half,Ausgrid-B,Ausgrid-A,42,231,0.7694849644149583,0.12985778489398192
within_cross_half,Ausgrid-B,Ausgrid-A,42,232,0.46190825773317207,-0.011622358481585326
within_cross_half,Ausgrid-B,Ausgrid-A,42,233,0.22457563119320537,0.09023421627874106
within_cross_half,Ausgrid-B,Ausgrid-A,42,234,0.3261430824928337,-0.02645138022668414
within_cross_half,Ausgrid-B,Ausgrid-A,42,235,0.3502556616669567,0.13916945736028108
within_cross_half,Ausgrid-B,Ausgrid-A,42,236,0.3877728756658013,0.0724561299279064
within_cross_half,Ausgrid-B,Ausgrid-A,42,239,0.24662460587430746,0.0703020183435068
within_cross_half,Ausgrid-B,Ausgrid-A,42,242,0.6546338508675468,0.030422914222362762
within_cross_half,Ausgrid-B,Ausgrid-A,42,243,0.3179181749394793,-0.01233566869932079
within_cross_half,Ausgrid-B,Ausgrid-A,42,244,0.2729255544753482,0.07342656566044226
within_cross_half,Ausgrid-B,Ausgrid-A,42,245,0.18663871141268107,-0.020981244371440333
within_cross_half,Ausgrid-B,Ausgrid-A,42,247,0.23800931711070675,0.0758101050342701
within_cross_half,Ausgrid-B,Ausgrid-A,42,249,0.41028363935794243,0.08026666462833343
within_cross_half,Ausgrid-B,Ausgrid-A,42,25,0.6946596358580729,-0.020901702144155543
within_cross_half,Ausgrid-B,Ausgrid-A,42,250,0.29580202558559443,-0.005777920089536259
within_cross_half,Ausgrid-B,Ausgrid-A,42,252,0.24111562688827495,0.12788029687598923
within_cross_half,Ausgrid-B,Ausgrid-A,42,255,0.5561136664475984,0.06668672792475294
within_cross_half,Ausgrid-B,Ausgrid-A,42,260,0.712215478224039,0.004410806939029621
within_cross_half,Ausgrid-B,Ausgrid-A,42,262,0.31337944736942497,0.10621976046929538
within_cross_half,Ausgrid-B,Ausgrid-A,42,263,0.2892595752872159,0.03621853573269984
within_cross_half,Ausgrid-B,Ausgrid-A,42,266,0.5196071975556137,0.1534084985172257
within_cross_half,Ausgrid-B,Ausgrid-A,42,267,0.8897397435318544,0.09426877177894843
within_cross_half,Ausgrid-B,Ausgrid-A,42,27,0.3979170304559271,0.10684864812296058
within_cross_half,Ausgrid-B,Ausgrid-A,42,272,0.4127680355336486,0.11868710340001909
within_cross_half,Ausgrid-B,Ausgrid-A,42,274,0.34215113775100864,0.1220195896849734
within_cross_half,Ausgrid-B,Ausgrid-A,42,275,0.5007916531868873,0.04222476695325694
within_cross_half,Ausgrid-B,Ausgrid-A,42,276,0.6040740845644686,0.027844718046306727
within_cross_half,Ausgrid-B,Ausgrid-A,42,277,0.28327006122069387,-0.048468155533496926
within_cross_half,Ausgrid-B,Ausgrid-A,42,279,0.5193117306690209,0.07598363315559742
within_cross_half,Ausgrid-B,Ausgrid-A,42,28,0.3076168164647555,0.0548659970300055
within_cross_half,Ausgrid-B,Ausgrid-A,42,283,0.21624573790847626,0.03188682973568302
within_cross_half,Ausgrid-B,Ausgrid-A,42,284,0.33942934454234924,0.10503817193142662
within_cross_half,Ausgrid-B,Ausgrid-A,42,285,0.42373457354407085,0.007667914108710261
within_cross_half,Ausgrid-B,Ausgrid-A,42,287,0.447937178056999,0.1007115397449937
within_cross_half,Ausgrid-B,Ausgrid-A,42,288,0.49434269431332567,0.13675492009120271
within_cross_half,Ausgrid-B,Ausgrid-A,42,289,0.6352841221446881,0.11254326646448765
within_cross_half,Ausgrid-B,Ausgrid-A,42,290,0.4891263932623907,0.10917226401312541
within_cross_half,Ausgrid-B,Ausgrid-A,42,293,0.840149665015991,0.12155951271626508
within_cross_half,Ausgrid-B,Ausgrid-A,42,294,0.6024941754971467,0.01520179705366509
within_cross_half,Ausgrid-B,Ausgrid-A,42,296,0.24829984073583997,0.04540109293575978
within_cross_half,Ausgrid-B,Ausgrid-A,42,297,0.2749305944529919,0.0033222602382008137
within_cross_half,Ausgrid-B,Ausgrid-A,42,299,0.6651458203002566,0.015354240404492181
within_cross_half,Ausgrid-B,Ausgrid-A,42,30,0.26788035538847416,0.08041996901623072
within_cross_half,Ausgrid-B,Ausgrid-A,42,32,0.42869611352045695,0.10000907059069852
within_cross_half,Ausgrid-B,Ausgrid-A,42,33,0.5849824782465772,-0.03368543646733402
within_cross_half,Ausgrid-B,Ausgrid-A,42,35,0.5351134100101999,0.09141908249035158
within_cross_half,Ausgrid-B,Ausgrid-A,42,38,0.44978474269418245,0.039251666348478875
within_cross_half,Ausgrid-B,Ausgrid-A,42,39,0.37921858298171535,0.09538540140415308
within_cross_half,Ausgrid-B,Ausgrid-A,42,43,0.35601473211807166,0.0793544181886282
within_cross_half,Ausgrid-B,Ausgrid-A,42,47,0.3656385555884,0.06715496202180204
within_cross_half,Ausgrid-B,Ausgrid-A,42,48,0.5050217995092566,0.11855707393215453
within_cross_half,Ausgrid-B,Ausgrid-A,42,50,0.4498329562637593,0.15908404031560186
within_cross_half,Ausgrid-B,Ausgrid-A,42,53,0.4163184722544724,0.0752838738557211
within_cross_half,Ausgrid-B,Ausgrid-A,42,54,0.3946183402359669,0.05059464724733542
within_cross_half,Ausgrid-B,Ausgrid-A,42,55,0.40554408387815266,0.08087778435785498
within_cross_half,Ausgrid-B,Ausgrid-A,42,56,0.5242556127061373,0.07398023577042434
within_cross_half,Ausgrid-B,Ausgrid-A,42,59,0.3620212931295403,0.11026800530474656
within_cross_half,Ausgrid-B,Ausgrid-A,42,61,0.39028152326725085,0.06754186067293355
