Dataset,Features,Model,Seed,Site_ID,N_test,N_rare,RMSE_kW,MAE_kW,nRMSE,MAPE_pct,RareRMSE_kW,SkillScore
Ausgrid,common,GBM,123,103,2000,269,0.3592454481620352,0.20749752593595605,0.08011736158243771,51.53560668289602,0.5774863076460539,0.036892503065916404
Ausgrid,common,GBM,123,104,2000,227,0.9128893482365339,0.48710782655606694,0.113798223415175,43.690070983156666,1.2293388608193097,-0.0009365371455085647
Ausgrid,common,GBM,123,105,2000,213,0.24428129210303184,0.1570696157733355,0.06587775197622271,30.50377162398207,0.4311089932423726,0.11242073917468609
Ausgrid,common,GBM,123,106,2000,289,0.5321488795507603,0.269926794181499,0.09590756512514247,59.418319689904955,0.8443569328308679,0.05479289340056703
Ausgrid,common,GBM,123,107,2000,229,0.2581368985438243,0.16409642184179443,0.08774257423361934,27.682790711186794,0.38418667880941,-0.01870811885611401
Ausgrid,common,GBM,123,108,2000,444,0.3974289301565621,0.2126846614623713,0.11144950368944534,55.698313988140946,0.421494392150422,0.1274717723097556
Ausgrid,common,GBM,123,109,2000,160,0.464266446305501,0.2810498885003757,0.12677947741821438,18.843223530862648,0.656054759160297,0.05178701168112132
Ausgrid,common,GBM,123,11,2000,253,0.37739703880404457,0.21951927193855514,0.11387961339892717,33.46807565832953,0.5380572435468122,0.08592235951441363
Ausgrid,common,GBM,123,110,2000,684,0.37604177135814626,0.2661497081625984,0.09011910009733336,76.6103126203425,0.45831157137775996,0.13833722180566166
Ausgrid,common,GBM,123,111,2000,255,0.38966724285212545,0.19530418988664597,0.08788165152280682,45.65154096627834,0.6003733974213662,-0.006167669741658166
Ausgrid,common,GBM,123,112,2000,543,0.7029333654403465,0.40331598995710166,0.18692252362423334,84.56824423134833,0.724468601758952,0.1605859563136729
Ausgrid,common,GBM,123,113,2000,225,0.2968650148164854,0.18653995384150715,0.09829967378029318,32.27036917536779,0.44426581138236043,0.08339998053379727
Ausgrid,common,GBM,123,114,2000,308,0.6934929725154841,0.413751363891472,0.11569535070401939,62.48611850215825,1.008212353494539,0.11550372672835063
Ausgrid,common,GBM,123,115,2000,272,0.21962743980554783,0.12642518615417372,0.0989170208823715,35.98528028915348,0.2995394102067443,0.10630321027180833
Ausgrid,common,GBM,123,116,2000,229,0.30561536802198763,0.18991439508372573,0.11186424990372953,31.39410184367599,0.38022422454148663,0.0978928237692156
Ausgrid,common,GBM,123,117,2000,414,0.22036447681123844,0.12084749267987613,0.09766976483287905,53.99819045692814,0.272380912312426,0.12407663047574924
Ausgrid,common,GBM,123,118,2000,173,0.3334830761920637,0.1847942309565292,0.11442283913153033,24.33518433611271,0.482477296197858,0.03864284767198989
Ausgrid,common,GBM,123,119,2000,363,0.3468227619422737,0.20265590125408262,0.10940781133825668,39.24070897548843,0.38853936721289584,0.10514385961643802
Ausgrid,common,GBM,123,12,2000,182,0.2431490549108416,0.14323497024586115,0.0897222363343596,20.907055421578967,0.45241938623645267,-0.04426949210040276
Ausgrid,common,GBM,123,120,2000,268,0.36136202212453716,0.19992338414444158,0.06567830282161709,59.5864883687535,0.6934678464499328,0.017153521431553798
Ausgrid,common,GBM,123,121,2000,670,0.616754253396908,0.32462338992802375,0.1504278666821727,166.56779289479303,0.6041303095571182,0.09423563154158254
Ausgrid,common,GBM,123,122,2000,127,0.30170343680531886,0.18771054964434306,0.05003373744698489,31.494482731132234,0.7215583403217365,-0.07567552123076737
Ausgrid,common,GBM,123,123,2000,601,0.3371648684762821,0.21412644991659813,0.13516547408107693,89.07768434478332,0.3604144956564476,0.13984600264203784
Ausgrid,common,GBM,123,124,2000,351,0.6556563275343464,0.3137503990598159,0.1259424370984146,62.26378846398482,0.7781567241919783,0.1226454737313295
Ausgrid,common,GBM,123,125,2000,246,0.3586414465283927,0.21559953221421005,0.11712653381070956,34.245497979795246,0.47285379520808374,-0.032664621140849004
Ausgrid,common,GBM,123,126,2000,272,0.3433737964870871,0.18074773530143914,0.07803949920161071,49.6888302543672,0.6283834314921933,0.03374242899439672
Ausgrid,common,GBM,123,127,2000,349,0.3615301548467092,0.20784343825152224,0.11587133580548971,40.60034251880471,0.45149148500945074,0.12898232676669263
Ausgrid,common,GBM,123,128,2000,141,0.2541268143198847,0.1687423984343252,0.070666945018488,28.620878573152197,0.4924907551431253,-0.05068355686618986
Ausgrid,common,GBM,123,129,2000,301,0.4485211786196907,0.2619278185944568,0.10277753863879255,43.80667586095308,0.630983161203422,0.05185668989619807
Ausgrid,common,GBM,123,13,2000,302,0.4154421486634629,0.23214661881314907,0.0873144490675626,90.82745674077805,0.625555970432948,0.04252242166390252
Ausgrid,common,GBM,123,130,2000,281,0.3852112092560289,0.21092920635327309,0.09776785360020603,48.35554145742708,0.6145085072863912,0.08510433382227811
Ausgrid,common,GBM,123,131,2000,140,0.40619728187799536,0.24513667478379705,0.06993213023749822,25.114058783003408,0.8208927296966819,0.09335467980009748
Ausgrid,common,GBM,123,132,2000,225,0.17082541758833614,0.10794172735711359,0.115111467377585,28.85458065300725,0.2253860926715929,0.03585934248578193
Ausgrid,common,GBM,123,133,2000,474,0.5625729308868822,0.2792731389682379,0.11853572696425287,64.99254251265174,0.606234201003078,0.11356635259322045
Ausgrid,common,GBM,123,134,2000,393,0.6106631827050292,0.3858159891547842,0.07613836431729794,61.21476975579932,0.8851319803618104,0.06716273487248081
Ausgrid,common,GBM,123,135,2000,282,0.24716931266374464,0.14168810153146313,0.14800557644535609,32.640275298272876,0.31591521916733767,0.11557139038722775
Ausgrid,common,GBM,123,136,2000,355,0.17957662289365967,0.12673487046011672,0.11496582771681156,34.15014072541307,0.2052446987333411,0.06122863080934482
Ausgrid,common,GBM,123,137,2000,305,0.42282110389151967,0.24602286687012526,0.11173919236033819,34.526939496756995,0.4641661481960465,0.0658028135401707
Ausgrid,common,GBM,123,138,2000,97,0.4179222467488272,0.20738484756475506,0.08861813675364595,216.49913095830206,0.7074320825532453,-0.09536645973753699
Ausgrid,common,GBM,123,139,2000,266,0.4567430802618367,0.2819595717180087,0.11249829563099427,28.432319306635833,0.5850915947239104,0.1142048791143363
Ausgrid,common,GBM,123,14,2000,274,0.5121158567165512,0.27305720383832227,0.17196637230240136,44.47619352264792,0.6680545073102989,0.14293746288189746
Ausgrid,common,GBM,123,140,2000,315,0.24418241328386467,0.1457345133564338,0.08560835154676337,110.00918808010738,0.3929259619310071,0.11621184961597242
Ausgrid,common,GBM,123,141,2000,178,0.5414110400694776,0.3458054275210565,0.0895782660604695,31.61626781511582,0.9714625126323796,-0.02262837547968788
Ausgrid,common,GBM,123,142,2000,327,0.33320543465796537,0.1912787958135981,0.09552908103726072,51.834636188471116,0.456925330158622,0.1357875202235349
Ausgrid,common,GBM,123,143,2000,135,0.5464311564213765,0.24683206628127563,0.08556597418469196,41.948013380142854,1.0186935462561466,0.031632118447848634
Ausgrid,common,GBM,123,144,2000,231,0.2910806183670528,0.16156813445789242,0.12292255843203244,36.90707063120881,0.3853567700997535,0.12283518861208287
Ausgrid,common,GBM,123,145,2000,255,0.3901354560542174,0.26441458821955915,0.1013338846894071,46.82727914844095,0.6041959496564145,0.033917796289733904
Ausgrid,common,GBM,123,146,2000,137,0.21815031356394365,0.09832732758290044,0.08371078801379266,51.05115986171099,0.43086004869091726,0.11169790234490462
Ausgrid,common,GBM,123,147,2000,216,0.4952906948846843,0.2998886410779714,0.06975925280065975,40.623899345892895,0.8217897752843188,0.05560669868344936
Ausgrid,common,GBM,123,148,2000,387,0.5344280054890622,0.31186127181457296,0.12090420144721375,62.219468216934374,0.6031206204307203,0.08619134797686989
Ausgrid,common,GBM,123,149,2000,388,0.7116052555647419,0.4079511457029122,0.14592959821767543,60.866212356156765,0.8415599821425029,0.1066657715115491
Ausgrid,common,GBM,123,15,2000,473,0.1748897766902389,0.0999078225719901,0.11978751828098555,55.61972113444572,0.2138671541284807,0.14492615933542363
Ausgrid,common,GBM,123,150,2000,503,0.15279743143828878,0.08509700787524908,0.09585786163004313,51.76007188330409,0.173236194179989,0.12595033598856953
Ausgrid,common,GBM,123,151,2000,173,0.31090766526312946,0.16824526305392581,0.09566389700403982,27.983677991853188,0.5112553854564009,0.10841487663067384
Ausgrid,common,GBM,123,152,2000,232,0.7481593791300716,0.39688755063236986,0.10313337061656885,35.580172972543785,1.0944078583820007,0.09035799455200322
Ausgrid,common,GBM,123,153,2000,499,0.2609647704523053,0.15715386647550428,0.11808414085688383,53.88292593384422,0.27843141885083766,0.12399102476194013
Ausgrid,common,GBM,123,154,2000,311,0.31663753627882435,0.1891779142840613,0.09900739693283078,39.361169300739654,0.4493163685180019,0.1007087098349092
Ausgrid,common,GBM,123,155,2000,405,0.2227910147943327,0.12959588122427118,0.13388883100620957,51.26152804319254,0.2330940480643892,0.08574897400741233
Ausgrid,common,GBM,123,156,2000,414,0.729049007299439,0.3812560105748664,0.13255436496353434,54.6363480360975,0.7202010163186316,0.10951071372394894
Ausgrid,common,GBM,123,157,2000,234,0.4931061479203125,0.29835045668903165,0.1107605902785967,30.8131898210194,0.6877275946601105,0.07745473613836673
Ausgrid,common,GBM,123,158,2000,228,0.4504432615596359,0.2808466631486068,0.13791894107765948,52.06306956342176,0.6274786454285328,0.026306557579695355
Ausgrid,common,GBM,123,159,2000,268,0.7554817981649302,0.4049759952018304,0.10986812572022134,47.99237994683843,0.9049257938686949,-0.012695003521827841
Ausgrid,common,GBM,123,16,2000,185,0.43806414164810614,0.22755371670290694,0.10375724871521068,36.08302415472208,0.7449552576620203,-0.02232934333979575
Ausgrid,common,GBM,123,160,2000,277,0.48011764771869175,0.27943250282283794,0.09675889716217083,37.85172689705446,0.6625223493941611,0.0329910767944287
Ausgrid,common,GBM,123,161,2000,435,0.6121745454631068,0.349445115340673,0.11547717815445807,57.82288083556989,0.6973629137766567,0.09891058444558276
Ausgrid,common,GBM,123,162,2000,628,0.33009826905112155,0.19849070056746165,0.09960720248977717,93.84791464318452,0.3855288249554788,0.12421351704565375
Ausgrid,common,GBM,123,163,2000,497,0.2218605778617401,0.12802921205735998,0.10205178374505065,54.24429453531741,0.25171753532992786,0.13727937535325163
Ausgrid,common,GBM,123,164,2000,173,0.2914889078096494,0.16373521214888956,0.09690391280963902,44.76988732298102,0.5497274506929468,0.03223354399581935
Ausgrid,common,GBM,123,165,2000,441,0.4062026397981898,0.2261719075742797,0.15043205040966565,112.17451913551564,0.49703351934836826,0.1724444543931254
Ausgrid,common,GBM,123,166,2000,270,0.516138637979978,0.32297739186085334,0.111573419364457,42.5911048239321,0.7205211239760693,0.05589847681800575
Ausgrid,common,GBM,123,167,2000,500,0.42260195981099213,0.25521145172052695,0.11062386223937476,75.51807584993435,0.48417950769088064,0.12987561700510752
Ausgrid,common,GBM,123,168,2000,313,0.20168818697721588,0.12905958173717774,0.052195655104764024,43.7428954417053,0.3242097552459292,0.02660506455375833
Ausgrid,common,GBM,123,169,2000,431,0.3055538774268852,0.15418767085342516,0.1266807120343637,46.97568359367069,0.2911026349428435,0.11988882990156768
Ausgrid,common,GBM,123,17,2000,244,0.5390615333714441,0.3165846312411539,0.09450587892206246,38.0582460844509,0.7684533467579768,-0.00934869076422884
Ausgrid,common,GBM,123,170,2000,169,0.31081402122379215,0.1649962151179461,0.11926770371055995,26.47743179050587,0.4762595416629546,0.15419331895923316
Ausgrid,common,GBM,123,171,2000,512,0.2846816197702553,0.1457067183151586,0.09611128283938394,75.39802268169262,0.32539507959880787,0.09928834354087845
Ausgrid,common,GBM,123,172,2000,189,0.32901441386280506,0.1702688016613768,0.09975635467524688,31.163990428868622,0.4640962241836761,0.10723890099220901
Ausgrid,common,GBM,123,173,2000,290,0.2965049881048507,0.18025588205438078,0.08877394853438644,38.11980194678839,0.42376100139824724,0.12118552116346759
Ausgrid,common,GBM,123,174,2000,219,0.2645393913470235,0.13575527582189909,0.11180917558697326,38.5933635198135,0.368233695309188,0.08159110561971661
Ausgrid,common,GBM,123,175,2000,369,0.8624799983218643,0.5138080930345993,0.1278477351262372,119.32998742317547,1.1693584261416066,0.10332213729331974
Ausgrid,common,GBM,123,176,2000,615,0.3150037715076255,0.1607465862531433,0.08377559353835302,82.3816025030332,0.29673894137307216,-0.02070170883185596
Ausgrid,common,GBM,123,177,2000,336,0.42462406345544407,0.20037671734506138,0.10815691886282325,49.333411187358294,0.45017676230480247,0.09186886718630982
Ausgrid,common,GBM,123,178,2000,384,0.27023048358920604,0.1575559870308926,0.0900582158317969,60.01580195375589,0.352475098695576,0.15902168975855224
Ausgrid,common,GBM,123,179,2000,345,0.356441291823807,0.18735414019585056,0.10404007350373817,45.893775642112,0.46299181638845277,0.06212462730169621
Ausgrid,common,GBM,123,18,2000,292,0.35762606962163435,0.19588601982217996,0.13542081891119734,42.04664911922664,0.49171993672604997,0.13365222015553824
Ausgrid,common,GBM,123,180,2000,374,0.2763264333379082,0.18591571067999252,0.07480007399109642,78.49744490993515,0.4207426122370008,0.05752139577160842
Ausgrid,common,GBM,123,181,2000,266,0.40090547324383435,0.2645322206691602,0.09716565032569907,34.42373198558422,0.5800059535857777,0.04060714842170576
Ausgrid,common,GBM,123,182,2000,98,0.20668527052654287,0.10626044791848767,0.10731322457245215,19.0213692707352,0.38657652353127187,0.08245890805656952
Ausgrid,common,GBM,123,183,2000,335,0.24499321573429142,0.15199212588834146,0.11025797287771892,32.21262398186641,0.2772425704243152,0.08716453805149182
Ausgrid,common,GBM,123,184,2000,628,0.37282234756914345,0.19635507044783213,0.12159893919411073,84.16892562201801,0.3471690431478413,0.130753947730331
Ausgrid,common,GBM,123,185,2000,195,0.4843988236709481,0.3103767745698729,0.09569316943321772,29.62219821668828,0.8010084330224092,0.036820018477837224
Ausgrid,common,GBM,123,186,2000,303,0.17806290424159155,0.09359364018420627,0.10256488925844764,39.69301414570512,0.22872133129914307,0.15095574591981897
Ausgrid,common,GBM,123,187,2000,249,0.3689861099860635,0.13431560606760323,0.2147415496811172,37.282241291408916,0.39600877804702567,0.14143330438586488
Ausgrid,common,GBM,123,188,2000,360,0.8262293885841311,0.3839528393961911,0.10845766253094721,87.38650239299868,1.122466367684648,0.13782244342098104
Ausgrid,common,GBM,123,189,2000,642,0.681151002878843,0.40194047573652825,0.15752798401453352,102.15356657752825,0.6899450475978858,0.16635108769620366
Ausgrid,common,GBM,123,19,2000,288,0.2057606192761288,0.1100525387546165,0.0839839262351546,37.7785403919884,0.2878660872207246,0.10644773039682265
Ausgrid,common,GBM,123,190,2000,291,0.4383287151648724,0.2527288926743933,0.12182565735543979,36.58380194796231,0.5619622358272125,0.10924943292579958
Ausgrid,common,GBM,123,191,2000,398,0.8094466730140322,0.526523436424906,0.14516618956492686,45.98396183372425,0.9643192989982768,0.13673142279420125
Ausgrid,common,GBM,123,192,2000,334,0.38646480434831615,0.2424680242032295,0.09140605590073704,53.138721572580494,0.5196515079093527,0.03945974114584927
Ausgrid,common,GBM,123,193,2000,251,0.3794957156337058,0.22649515174622104,0.09690530639370429,36.48192066507376,0.6237428569681833,0.09051643107341201
Ausgrid,common,GBM,123,194,2000,612,0.42536485032979626,0.2533147578400885,0.09473583585109982,94.05063296373496,0.4250931458483706,0.07409667599615699
Ausgrid,common,GBM,123,195,2000,239,0.3346396219040369,0.2060347437740729,0.09394157612943546,32.70954259319516,0.49709952233032356,0.13254963137894982
Ausgrid,common,GBM,123,196,2000,187,0.3217792046648569,0.17848230205755397,0.11735029564297235,29.37078832234421,0.5001712037057781,0.1196214258597712
Ausgrid,common,GBM,123,197,2000,297,0.42330045153181584,0.22781642142743175,0.08235417344976963,44.175521919809874,0.5994139351472494,-0.014705730369878323
Ausgrid,common,GBM,123,198,2000,380,0.8560900424410417,0.4262356710651026,0.16152642310208337,115.2064582968743,0.9332078440294057,0.1145624377091552
Ausgrid,common,GBM,123,199,2000,224,0.37220867498916477,0.21558933590601423,0.09096008675199532,37.18333699631351,0.529166549953628,-0.01501131068353101
Ausgrid,common,GBM,123,2,2000,249,0.369939043217894,0.1996072822135089,0.09631847698465577,34.774984795540526,0.5613974365730787,0.06218587874754988
Ausgrid,common,GBM,123,20,2000,237,0.4815548001061084,0.2590771966032126,0.08058145918776914,52.45976981813531,0.7185244865494559,-0.009448390484613878
Ausgrid,common,GBM,123,200,2000,296,0.4174992640715976,0.22571866002432472,0.07394602622592944,38.99456807364553,0.5742015868913457,0.03880030602808715
Ausgrid,common,GBM,123,201,2000,295,0.5180071476168326,0.306957594398672,0.08193683794870221,51.954208008755074,0.7607515004419613,0.013139752813174588
Ausgrid,common,GBM,123,202,2000,459,0.24824189125697632,0.14132956069464955,0.0974047663217568,71.25988843280294,0.29316336535520615,0.07688436312066105
Ausgrid,common,GBM,123,203,2000,335,0.4874534293315599,0.26828703078768956,0.10500370064765142,56.55263101601341,0.6621072188608239,0.09301896904556439
Ausgrid,common,GBM,123,204,2000,259,0.31819186870032956,0.19246569226181537,0.07200866042824484,35.45803314961381,0.5931622383207646,0.0761728585911502
Ausgrid,common,GBM,123,205,2000,268,0.4267999245720635,0.194352859917982,0.09673615697462908,71.62537426734929,0.6008621417870404,0.06971674339634915
Ausgrid,common,GBM,123,206,2000,319,0.4049927175524972,0.2293244542650415,0.0979952278012618,59.20412178173298,0.5313426607582616,0.0808799220408486
Ausgrid,common,GBM,123,207,2000,339,0.39096055932009566,0.24494072209677484,0.055803597100217664,58.138679340318944,0.5518848646055132,0.07484649769467644
Ausgrid,common,GBM,123,208,2000,417,0.3269473591112746,0.19813065827918347,0.12171280055664631,49.46128928891929,0.4065514995383376,0.13390543148360146
Ausgrid,common,GBM,123,209,2000,262,0.4219834493753832,0.2277229138576843,0.11662865014327203,45.61414969456451,0.5648478225448321,0.14388570607511886
Ausgrid,common,GBM,123,21,2000,283,0.5849435093561683,0.36703846964546333,0.09199901061726563,42.76845159309682,0.8471219302454139,0.08316061661317153
Ausgrid,common,GBM,123,210,2000,528,0.5681870308072097,0.2893406558687817,0.09724500941446455,67.49232334082723,0.6308774781849878,0.0851557365746084
Ausgrid,common,GBM,123,211,2000,73,0.18299296785162167,0.09363630258091662,0.06945179095787234,27.56372170869274,0.44116602996452214,-0.11219302155963295
Ausgrid,common,GBM,123,212,2000,386,0.7020696875174104,0.41588198268477333,0.1361127738498275,46.853205153444414,0.8094801758675119,0.10863465035166664
Ausgrid,common,GBM,123,213,2000,84,0.30893060201696165,0.14024333510579293,0.08327015294340152,25.181873302675147,0.7629526253910319,0.13775459443998517
Ausgrid,common,GBM,123,214,2000,211,0.4120311813333967,0.18734983341641687,0.10769241540339694,43.29788095489845,0.5763374995698481,0.05771678324916307
Ausgrid,common,GBM,123,215,2000,329,0.4424912645143767,0.2483186636542978,0.10505490610502771,55.57883312078516,0.6038308684982602,0.11742626490905839
Ausgrid,common,GBM,123,216,2000,235,0.2609339944676629,0.1421148002707052,0.10782396465605908,37.78223823887775,0.3626795906847183,0.12573580216500102
Ausgrid,common,GBM,123,217,2000,478,0.4161913170614811,0.2426152148254939,0.09620162475070315,62.223039320650905,0.4845431405880224,0.07711062112901768
Ausgrid,common,GBM,123,218,2000,556,0.3933156714113535,0.21661785057594518,0.07511758430316148,92.25156988466847,0.5456115986521481,0.0437217357183618
Ausgrid,common,GBM,123,219,2000,510,0.2865335998094116,0.1457292553975278,0.1357979146016169,61.751815606748714,0.2945782644752222,0.10254613388713785
Ausgrid,common,GBM,123,22,2000,333,0.565615693043855,0.32314310375930777,0.10050030082513413,104.03010508453025,0.8239856872432912,0.10510402073514258
Ausgrid,common,GBM,123,220,2000,524,0.6551906796288853,0.39706251632550654,0.13177608198489246,102.71371299117659,0.7389180217348637,0.11824309490050122
Ausgrid,common,GBM,123,221,2000,198,0.4328481132180417,0.2470017080046079,0.06970178956812265,88.39268753378119,0.6942984739222682,0.043013685882581476
Ausgrid,common,GBM,123,222,2000,244,0.2870541529591137,0.16804482940846083,0.09710701168417214,27.537997499209155,0.39013409726078224,0.026043248360130278
Ausgrid,common,GBM,123,223,2000,671,0.44642349498327105,0.25750011249069404,0.09498372233686617,143.1854439586272,0.4877388145867319,0.12575505642834073
Ausgrid,common,GBM,123,224,2000,720,0.5213220472428156,0.3057877029277681,0.15561852156501957,285.53429944576754,0.4813774635223805,0.163339239028922
Ausgrid,common,GBM,123,225,2000,283,0.32900221550207837,0.18797687378969766,0.09383976483230985,37.75431203453729,0.43341398338296094,0.051248015528226554
Ausgrid,common,GBM,123,226,2000,514,0.47376707265014373,0.27819366941093393,0.13981203820165816,74.99547776199474,0.5251331932223084,0.15171089275575667
Ausgrid,common,GBM,123,227,2000,420,0.24424179935341994,0.12657941290587915,0.1072953629070307,52.54992572287356,0.26273026766689017,0.06720473115930581
Ausgrid,common,GBM,123,228,2000,240,0.5520571617601508,0.34829869421486637,0.11130252032979014,35.94773429216684,0.7752357842053894,0.01627945783177731
Ausgrid,common,GBM,123,229,2000,304,0.4580414505504453,0.24638433231085016,0.08907915474847088,42.84088935419737,0.6399402172673396,0.029099538368209
Ausgrid,common,GBM,123,23,2000,472,0.3504460115866512,0.19113531307646095,0.1138085161976092,72.77122785998908,0.34896906803754846,0.06474803700879783
Ausgrid,common,GBM,123,230,2000,157,0.29883019425601665,0.17368046878257826,0.07662312673231196,25.64056751536289,0.46503939751055684,0.08557111490622715
Ausgrid,common,GBM,123,231,2000,276,0.7604680512380178,0.38428059455992114,0.14916988058807723,59.74290024446841,1.168390595765296,0.14522196666088316
Ausgrid,common,GBM,123,232,2000,392,0.48024596228224486,0.2694379813100476,0.1267808770544469,68.19388384706487,0.579211929769766,0.031154953947837072
Ausgrid,common,GBM,123,233,2000,226,0.2201046205309386,0.11894160462894014,0.08925391639704722,47.16657533044828,0.3295224368146752,0.13380399925716668
Ausgrid,common,GBM,123,234,2000,125,0.35761922348723885,0.182735724781449,0.10849966125630744,25.354125202578352,0.6238685108371483,-0.06658620739538423
Ausgrid,common,GBM,123,235,2000,660,0.3690504597542463,0.1964214649986456,0.13358615663070267,103.42979681435622,0.3394454703102127,0.12630769856758706
Ausgrid,common,GBM,123,236,2000,402,0.4090328735625796,0.24361291179817512,0.12830391266078406,47.05715181678654,0.4851769371431716,0.08423174327346283
Ausgrid,common,GBM,123,237,2000,514,0.36433658288428056,0.17980794929217286,0.08520500067452771,66.17286124697236,0.4347627776429572,0.1337111961806544
Ausgrid,common,GBM,123,238,2000,246,0.4157918549676078,0.23204333270394528,0.14650875791670465,30.43457464178831,0.5441211508023499,0.0955699467072042
Ausgrid,common,GBM,123,239,2000,270,0.22925049223894012,0.13144655883185813,0.09402062594387123,35.27886261100294,0.37542009815885213,0.10192669400087528
Ausgrid,common,GBM,123,24,2000,160,0.2700421095791984,0.15696342658749807,0.07759853033462681,34.56137939974578,0.47037863840495314,0.057454564909339534
Ausgrid,common,GBM,123,240,2000,350,0.21680908116317757,0.14753812855542242,0.08281477508142765,86.80861945334891,0.28472278067689205,-0.04585480441153522
Ausgrid,common,GBM,123,241,2000,214,0.2690036487106927,0.14288575782039634,0.10623527386240678,30.86590742857634,0.3954963288837808,0.04181643720440509
Ausgrid,common,GBM,123,242,2000,328,0.6313431413932165,0.35970828935184795,0.10202536180624358,63.25424876983868,0.7934917844369015,0.037143353312182104
Ausgrid,common,GBM,123,243,2000,240,0.3597430033929219,0.19927820193749737,0.056615619037212274,57.68654680315877,0.6165981936363706,0.029434817554998438
Ausgrid,common,GBM,123,244,2000,262,0.26912791351329163,0.15870133866194533,0.10155770321256288,34.25502737457086,0.39974204184998297,0.12321183258711144
Ausgrid,common,GBM,123,245,2000,196,0.23931566510546545,0.12046314658120522,0.06821997294910645,50.03388231137128,0.41695142879459934,0.036092389946515646
Ausgrid,common,GBM,123,246,2000,348,0.41075968608305535,0.2576997217314694,0.09284593162068099,56.11147783552495,0.5618358318916793,0.09199850183268476
Ausgrid,common,GBM,123,247,2000,401,0.2395835732634137,0.15054542890318987,0.0794849622664103,54.17522827134963,0.3214824644478449,0.07197303151438006
Ausgrid,common,GBM,123,248,2000,313,0.7966217141941115,0.4412983026524886,0.14730431105660344,46.987180077849196,1.0309617816278684,0.09057662245293852
Ausgrid,common,GBM,123,249,2000,303,0.421030921915122,0.2522250731489924,0.11215079895985047,33.68329830228042,0.4864917357464075,0.06932516089861074
Ausgrid,common,GBM,123,25,2000,444,0.6490199380325029,0.3250245620734554,0.10424348506786103,81.76350978228733,0.6469758927207416,0.012145267864505871
Ausgrid,common,GBM,123,250,2000,154,0.2795530386134706,0.17263376282481982,0.07423075905827684,38.05788521284712,0.5218960624633849,-0.003203672881910924
Ausgrid,common,GBM,123,251,2000,285,0.7806672981131048,0.3924205066367399,0.132047919166628,74.11589780044314,1.0420168590642873,-0.008758016468835006
Ausgrid,common,GBM,123,252,2000,441,0.23896017635638825,0.1503246493717143,0.10282014076933838,44.25106664277196,0.3150738446107515,0.12218695166155324
Ausgrid,common,GBM,123,253,2000,201,0.4662398820551033,0.32606140462808775,0.11245372282482731,28.095564954955428,0.6031900922780966,0.03293325043848894
Ausgrid,common,GBM,123,254,2000,315,0.7058124622436299,0.37344422504547425,0.10769186180098106,49.069731974498495,0.9203666470152643,0.06580990383587448
Ausgrid,common,GBM,123,255,2000,141,0.569838884459012,0.33845568441187457,0.09223678932648299,20.899179315171317,0.8976871853162319,0.05867660910767736
Ausgrid,common,GBM,123,256,2000,244,0.672012028951429,0.3883500194790811,0.09931530255177098,43.31380580139395,1.0757360610348672,0.10302062563982728
Ausgrid,common,GBM,123,257,2000,210,0.5057874686025573,0.26397900800423635,0.08702438542925815,37.180259932461915,0.8091680683640684,0.04574914206276981
Ausgrid,common,GBM,123,258,2000,316,0.34756836930754975,0.2110531671983231,0.11478479831821325,37.154111518184784,0.3528020923734945,-0.09677357400927122
Ausgrid,common,GBM,123,259,2000,385,0.16714806223178197,0.09339812527257453,0.08349095761306577,47.201127001589974,0.1833578285046987,0.09445270717361232
Ausgrid,common,GBM,123,26,2000,184,0.4619643272907065,0.23397909483889084,0.08359832198528892,34.535636143454255,0.7867179514825996,0.04699768856605113
Ausgrid,common,GBM,123,260,2000,235,0.6862047160747625,0.31182205482761605,0.1079622333136816,95.62762798302468,1.000373992803073,0.036900158002796224
Ausgrid,common,GBM,123,261,2000,227,0.27623898405734154,0.1399767617006839,0.08201723961489456,38.094949404462,0.34963492004611224,0.013129206606268262
Ausgrid,common,GBM,123,262,2000,153,0.3263845379038873,0.1916498138763024,0.09673519202841946,22.880603365666573,0.5417997848165963,0.0964614182353537
Ausgrid,common,GBM,123,263,2000,353,0.3004895093426102,0.1700895470271116,0.11096362974247051,42.90704839001197,0.33978122209874606,0.045457653045549495
Ausgrid,common,GBM,123,264,2000,369,0.24972175129088042,0.1363779642355907,0.1174597375804939,83.92927876785052,0.34931764332916165,0.1248811903446746
Ausgrid,common,GBM,123,265,2000,232,0.2352280800172507,0.14971434917441245,0.07677156658526459,33.00425999052808,0.3742910827196328,0.05061288658215546
Ausgrid,common,GBM,123,266,2000,711,0.5081117821006376,0.3149113767397437,0.1270279455251594,433.92462637459363,0.5100301670607583,0.1482263997320773
Ausgrid,common,GBM,123,267,2000,396,0.8825258613181494,0.5187552854581835,0.16605249952361703,74.73719682748799,0.9676556210402176,0.10641255558804585
Ausgrid,common,GBM,123,268,2000,463,0.5051645835069252,0.23308103810059522,0.08837728892703377,73.85165153873243,0.4969870501055054,0.031174762851186588
Ausgrid,common,GBM,123,269,2000,478,0.3342839407957012,0.21647186451273956,0.10860426926436036,75.28529646715391,0.3857190098494249,-0.03440047238249977
Ausgrid,common,GBM,123,27,2000,271,0.4238693331416112,0.23274701028976638,0.12836201164748107,54.12597715923836,0.5422287070068255,0.12419373975252224
