Condition,Source,Target,Model,Seed,Site_ID,RMSE_kW,Skill_vs_naive,Skill_vs_smart
matched_30min,PVDAQ,Ausgrid,GBM,42,2,0.43740860257418573,-0.09813274176457498,0.36794849625007686
matched_30min,PVDAQ,Ausgrid,GBM,42,20,0.5690745202879067,-0.13864742631582616,0.5300140048356006
matched_30min,PVDAQ,Ausgrid,GBM,42,200,0.5220154603750514,-0.12401406345735477,0.44234176745540643
matched_30min,PVDAQ,Ausgrid,GBM,42,201,0.6142887741795412,-0.21002512272931373,0.4140081297977002
matched_30min,PVDAQ,Ausgrid,GBM,42,202,0.2814038711649686,-0.10011095622439004,0.3725755245923269
matched_30min,PVDAQ,Ausgrid,GBM,42,203,0.5625046435527793,-0.08279428329656069,0.2773992634067354
matched_30min,PVDAQ,Ausgrid,GBM,42,204,0.3878767942792891,-0.17239518715392865,0.2926077785958163
matched_30min,PVDAQ,Ausgrid,GBM,42,205,0.42694944587718536,-0.04186719077928869,0.31723456405891504
matched_30min,PVDAQ,Ausgrid,GBM,42,206,0.4779208311570243,-0.12114324421904521,0.33954685628075054
matched_30min,PVDAQ,Ausgrid,GBM,42,207,0.5802351842627336,-0.19717739573853832,0.18006318355687745
matched_30min,PVDAQ,Ausgrid,GBM,42,208,0.404571073723264,-0.06754229383612431,0.21091319166347722
matched_30min,PVDAQ,Ausgrid,GBM,42,209,0.556693840496962,-0.04543271311105057,0.06565794925469848
matched_30min,PVDAQ,Ausgrid,GBM,42,21,0.684700013730873,-0.14817078097076486,0.2650552327550231
matched_30min,PVDAQ,Ausgrid,GBM,42,210,0.63675884241587,-0.07835263037740847,0.3062961183545072
matched_30min,PVDAQ,Ausgrid,GBM,42,211,0.23135493161441864,-0.4872122801173293,0.28696863757522484
matched_30min,PVDAQ,Ausgrid,GBM,42,212,0.8674518586962897,-0.08656513974317881,0.220433472548474
matched_30min,PVDAQ,Ausgrid,GBM,42,213,0.3642775030256879,-0.05771681748262014,0.37831549276935394
matched_30min,PVDAQ,Ausgrid,GBM,42,214,0.42939361600912107,-0.08868453641497087,0.34619793766346363
matched_30min,PVDAQ,Ausgrid,GBM,42,215,0.5330983807409095,-0.06689541411563771,0.16933963093774596
matched_30min,PVDAQ,Ausgrid,GBM,42,216,0.3210285236648734,-0.1083626105979536,0.30127788400548994
matched_30min,PVDAQ,Ausgrid,GBM,42,217,0.509449711569294,-0.09038331596242455,0.30522259881386904
matched_30min,PVDAQ,Ausgrid,GBM,42,218,0.46625774190249014,-0.142092606062743,0.45744212400447914
matched_30min,PVDAQ,Ausgrid,GBM,42,219,0.34440550639864453,0.01590807568448127,0.20360886384538257
matched_30min,PVDAQ,Ausgrid,GBM,42,22,0.7122376502287634,-0.06740598683280075,-0.014381121099035221
matched_30min,PVDAQ,Ausgrid,GBM,42,220,0.7637814124835914,-0.05864117970264271,0.24714384160676417
matched_30min,PVDAQ,Ausgrid,GBM,42,221,0.5282773180854865,-0.18571688480973547,0.21541891168940674
matched_30min,PVDAQ,Ausgrid,GBM,42,222,0.36904342416014163,-0.19140549413812247,0.35545559794274706
matched_30min,PVDAQ,Ausgrid,GBM,42,223,0.5432957659527224,-0.037189212219246315,0.0057773081197139975
matched_30min,PVDAQ,Ausgrid,GBM,42,224,0.6572452476412286,-0.017570595308723957,0.03950283316440162
matched_30min,PVDAQ,Ausgrid,GBM,42,225,0.42117985755067194,-0.13257588190896685,0.33463079698737375
matched_30min,PVDAQ,Ausgrid,GBM,42,226,0.5942804743518615,-0.016258698211937928,-0.1902145150133674
matched_30min,PVDAQ,Ausgrid,GBM,42,227,0.3009099579440388,-0.07403385184786226,0.36019778947097025
matched_30min,PVDAQ,Ausgrid,GBM,42,228,0.6044984344409006,-0.11868334946453252,0.2865197293994872
matched_30min,PVDAQ,Ausgrid,GBM,42,229,0.5710300238876185,-0.11752543622762923,0.4057172182372819
matched_30min,PVDAQ,Ausgrid,GBM,42,23,0.389143229327774,-0.031933741946432725,0.28764757230693816
matched_30min,PVDAQ,Ausgrid,GBM,42,230,0.3775113933941277,-0.24499612012217864,0.3711374896608538
matched_30min,PVDAQ,Ausgrid,GBM,42,231,0.8769638366785762,-0.020414743690788217,0.15707175983272115
matched_30min,PVDAQ,Ausgrid,GBM,42,232,0.4986682928550719,-0.11846235196865584,0.4756189366743786
matched_30min,PVDAQ,Ausgrid,GBM,42,233,0.27012972632195553,-0.131517325395347,0.14153120295168442
matched_30min,PVDAQ,Ausgrid,GBM,42,234,0.3899849760352024,-0.1971911846709984,0.4385314122060534
matched_30min,PVDAQ,Ausgrid,GBM,42,235,0.40199826775159725,-0.010328727688085682,0.26080320752281905
matched_30min,PVDAQ,Ausgrid,GBM,42,236,0.4819238878325069,-0.0677887581699701,0.16531692285634447
matched_30min,PVDAQ,Ausgrid,GBM,42,237,0.45407700030982245,-0.03445901014636599,0.06748833980133162
matched_30min,PVDAQ,Ausgrid,GBM,42,238,0.4649507673619963,-0.05576404242612454,0.2405093010696372
matched_30min,PVDAQ,Ausgrid,GBM,42,239,0.2960488399133146,-0.09049094902998123,0.41130005161570127
matched_30min,PVDAQ,Ausgrid,GBM,42,24,0.3563668985403581,-0.23366481092639302,0.4012267216508506
matched_30min,PVDAQ,Ausgrid,GBM,42,240,0.2651655063637068,-0.20943243679577717,0.02228032769893018
matched_30min,PVDAQ,Ausgrid,GBM,42,241,0.32260745983144223,-0.08657968740568145,0.33580457662855967
matched_30min,PVDAQ,Ausgrid,GBM,42,242,0.6996726853396767,-0.026291427294371283,0.4996219087207536
matched_30min,PVDAQ,Ausgrid,GBM,42,243,0.42989398439223725,-0.25085934315421565,0.32019085802547054
matched_30min,PVDAQ,Ausgrid,GBM,42,244,0.35461433306772416,-0.16890716928748795,0.26122405776605784
matched_30min,PVDAQ,Ausgrid,GBM,42,245,0.26758990059896187,-0.13667305251158712,0.37451461952149734
matched_30min,PVDAQ,Ausgrid,GBM,42,246,0.5303067525255226,-0.14127056971758578,0.14027816316022945
matched_30min,PVDAQ,Ausgrid,GBM,42,247,0.31359829876539086,-0.19979485969207267,0.2750448056887558
matched_30min,PVDAQ,Ausgrid,GBM,42,248,0.8997703314265468,-0.06165526137433153,0.016508024506557195
matched_30min,PVDAQ,Ausgrid,GBM,42,249,0.5074225812515082,-0.1523226224230101,0.12226947297464097
matched_30min,PVDAQ,Ausgrid,GBM,42,25,0.6921239238817951,-0.024717389966344427,0.4016204699988295
matched_30min,PVDAQ,Ausgrid,GBM,42,250,0.31286708669936975,-0.18557239153926242,0.013173405670834248
matched_30min,PVDAQ,Ausgrid,GBM,42,251,0.881582863970208,-0.08272687023975123,0.011341845650834848
matched_30min,PVDAQ,Ausgrid,GBM,42,252,0.3100590330213726,-0.02251682470163674,-0.03285354863317069
matched_30min,PVDAQ,Ausgrid,GBM,42,253,0.6178383290389685,-0.2080035846911783,0.14548926928545203
matched_30min,PVDAQ,Ausgrid,GBM,42,254,0.7389818507950596,-0.03590836976131717,0.3631778134715632
matched_30min,PVDAQ,Ausgrid,GBM,42,255,0.758705493251211,-0.2301486447769363,0.26271960784835735
matched_30min,PVDAQ,Ausgrid,GBM,42,256,0.7948920078412026,-0.16690000785129078,0.24133480464024926
matched_30min,PVDAQ,Ausgrid,GBM,42,257,0.6455641579162678,-0.14876702934580477,0.3726041024318689
matched_30min,PVDAQ,Ausgrid,GBM,42,258,0.3736611743215262,-0.1604949312580355,0.4840691122608952
matched_30min,PVDAQ,Ausgrid,GBM,42,259,0.20493144340236064,-0.1457107653921108,0.22778112900620684
matched_30min,PVDAQ,Ausgrid,GBM,42,26,0.565698348075392,-0.15956746977377523,0.321619988951205
matched_30min,PVDAQ,Ausgrid,GBM,42,260,0.7088689886792137,0.0022767982481455284,0.483997270573279
matched_30min,PVDAQ,Ausgrid,GBM,42,261,0.28656304974303765,-0.2293512374806339,0.42000945081785357
matched_30min,PVDAQ,Ausgrid,GBM,42,262,0.41346707255491427,-0.20560340542217959,0.33655759926027873
matched_30min,PVDAQ,Ausgrid,GBM,42,263,0.3496033012769832,-0.16340817602669966,0.268190314521207
matched_30min,PVDAQ,Ausgrid,GBM,42,264,0.295968868677681,-0.02141773234063926,0.18735704417143695
matched_30min,PVDAQ,Ausgrid,GBM,42,265,0.2821821839235148,-0.21529520844024597,0.3559743604451029
matched_30min,PVDAQ,Ausgrid,GBM,42,266,0.6218037013126015,-0.08549308994533056,0.08805863387540613
matched_30min,PVDAQ,Ausgrid,GBM,42,267,0.9941878458029524,-0.0014782088805849192,0.10373392007793614
matched_30min,PVDAQ,Ausgrid,GBM,42,268,0.5521576898732832,-0.07950399670633401,0.3001930390181681
matched_30min,PVDAQ,Ausgrid,GBM,42,269,0.3802177607692575,-0.12569000928600715,-0.014862282735029098
matched_30min,PVDAQ,Ausgrid,GBM,42,27,0.457792806869174,-0.06113854497433868,0.2722834967560809
matched_30min,PVDAQ,Ausgrid,GBM,42,270,0.5180947407223301,-0.020356925208925958,0.1641605644465951
matched_30min,PVDAQ,Ausgrid,GBM,42,271,0.5095850590401446,-0.07715642482361851,0.2416640011439185
matched_30min,PVDAQ,Ausgrid,GBM,42,272,0.46612870039907056,-0.004818972324916571,0.3272124606868948
matched_30min,PVDAQ,Ausgrid,GBM,42,273,0.7393037930153845,-0.04624077079120914,0.2706078212615285
matched_30min,PVDAQ,Ausgrid,GBM,42,274,0.4248887634720016,-0.16122747627468614,0.294427464977455
matched_30min,PVDAQ,Ausgrid,GBM,42,275,0.5931013470847708,-0.1405194692170928,0.3905564059622808
matched_30min,PVDAQ,Ausgrid,GBM,42,276,0.7023683205407285,-0.1448747385149567,0.18256603264530336
matched_30min,PVDAQ,Ausgrid,GBM,42,277,0.3660177967041547,-0.298022907696041,0.3360599215474599
matched_30min,PVDAQ,Ausgrid,GBM,42,278,0.1693419399179532,-0.18713766296201384,-0.05763642772706046
matched_30min,PVDAQ,Ausgrid,GBM,42,279,0.6249533363239256,-0.07688405680481081,0.27552886715926994
matched_30min,PVDAQ,Ausgrid,GBM,42,28,0.36903410848640933,-0.07168787070734783,0.3224215738711885
matched_30min,PVDAQ,Ausgrid,GBM,42,280,0.5007746282387008,-0.12123388022793447,0.24652714032492618
matched_30min,PVDAQ,Ausgrid,GBM,42,281,0.4946752593218781,-0.0830044198673503,0.14992895909857484
matched_30min,PVDAQ,Ausgrid,GBM,42,282,0.35836627484823586,-0.13722845832815334,0.14069472126959748
matched_30min,PVDAQ,Ausgrid,GBM,42,283,0.25883650677120607,-0.1425516071228068,0.3237522482791386
matched_30min,PVDAQ,Ausgrid,GBM,42,284,0.37827113443977833,-0.11842881605613753,0.34671526344239156
matched_30min,PVDAQ,Ausgrid,GBM,42,285,0.4919259502143763,-0.07265253276817063,0.3815099342470104
matched_30min,PVDAQ,Ausgrid,GBM,42,286,0.5108778671473202,-0.1050844516938152,0.27430941559074884
matched_30min,PVDAQ,Ausgrid,GBM,42,287,0.5590739174008761,-0.1500501767890725,0.11130332790636976
matched_30min,PVDAQ,Ausgrid,GBM,42,288,0.5800979952114249,-0.0926936382040151,0.06860993710233021
matched_30min,PVDAQ,Ausgrid,GBM,42,289,0.6362064585767073,0.04762037255899143,0.09832965604477661
matched_30min,PVDAQ,Ausgrid,GBM,42,29,0.39585284338549526,-0.138428044029675,0.17006691517117012
matched_30min,PVDAQ,Ausgrid,GBM,42,290,0.6027042643799622,-0.010393759046620321,0.13500498680014994
matched_30min,PVDAQ,Ausgrid,GBM,42,291,0.29335070364249277,-0.1594068611547801,0.019046660284506634
matched_30min,PVDAQ,Ausgrid,GBM,42,292,0.5787398135804535,-0.0457703309916484,0.12364420281528343
matched_30min,PVDAQ,Ausgrid,GBM,42,293,0.9750419812750617,-0.06321469530237844,0.23236227103571128
matched_30min,PVDAQ,Ausgrid,GBM,42,294,0.6593669428076214,-0.08605171017902569,0.19063804880628976
matched_30min,PVDAQ,Ausgrid,GBM,42,295,0.3531642100342356,-0.07838462163481119,0.23719484663218748
matched_30min,PVDAQ,Ausgrid,GBM,42,296,0.3231269915288926,-0.06823136242554995,0.29597710915800257
matched_30min,PVDAQ,Ausgrid,GBM,42,297,0.3184147745154171,-0.17544318033913808,0.3067718401875493
matched_30min,PVDAQ,Ausgrid,GBM,42,298,0.19297306831389108,-0.4610996532817173,0.17103992060080409
matched_30min,PVDAQ,Ausgrid,GBM,42,299,0.8014641391815883,-0.10830559302122733,0.19088792342037042
matched_30min,PVDAQ,Ausgrid,GBM,42,3,0.23563055691200283,-0.0511013812973502,0.45758765149315916
matched_30min,PVDAQ,Ausgrid,GBM,42,30,0.3069441294705205,-0.03451523641952359,0.2170636321796643
matched_30min,PVDAQ,Ausgrid,GBM,42,300,0.6607460917413428,-0.12552271001595483,0.3936925679196981
matched_30min,PVDAQ,Ausgrid,GBM,42,31,0.2854281569304926,-0.39095884072975284,0.3325589832963034
matched_30min,PVDAQ,Ausgrid,GBM,42,32,0.4838786081713957,-0.055761476574531565,0.25601807612307526
matched_30min,PVDAQ,Ausgrid,GBM,42,33,0.6709118956644462,-0.15431596755372623,0.3977887326385394
matched_30min,PVDAQ,Ausgrid,GBM,42,34,0.5265066221845041,-0.06827229445309135,0.3610193762508963
matched_30min,PVDAQ,Ausgrid,GBM,42,35,0.6781508954055798,-0.17707133000063324,0.3464080809151574
matched_30min,PVDAQ,Ausgrid,GBM,42,36,0.3016237671260522,-0.10218026269939595,0.11941417822677203
matched_30min,PVDAQ,Ausgrid,GBM,42,37,0.5068213702726754,-0.07718056968496834,0.24217757894862413
matched_30min,PVDAQ,Ausgrid,GBM,42,38,0.48200030375867364,-0.04137499096293662,0.3318792024274393
matched_30min,PVDAQ,Ausgrid,GBM,42,39,0.43861554650586837,-0.10583929007800075,0.29051996006336467
matched_30min,PVDAQ,Ausgrid,GBM,42,4,0.4340004886578299,-0.18010396162018227,0.37497469098586445
matched_30min,PVDAQ,Ausgrid,GBM,42,40,0.2350779542474037,-0.25951164581065633,0.12232775099621462
matched_30min,PVDAQ,Ausgrid,GBM,42,41,0.3396153704013275,-0.11512418002321523,0.20944202352283392
matched_30min,PVDAQ,Ausgrid,GBM,42,42,0.475082697233733,-0.16204138759378028,0.16384455546950405
matched_30min,PVDAQ,Ausgrid,GBM,42,43,0.41363748559834446,-0.06679410920380335,0.23680678597344462
matched_30min,PVDAQ,Ausgrid,GBM,42,44,0.4956923919186645,-0.1060507624186513,0.3322751229462031
matched_30min,PVDAQ,Ausgrid,GBM,42,45,0.35900572835788175,-0.0917982325747464,0.30808096347642455
matched_30min,PVDAQ,Ausgrid,GBM,42,46,0.5114136719764741,-0.024810520821034965,0.1230456760419697
matched_30min,PVDAQ,Ausgrid,GBM,42,47,0.457729640447724,-0.16008981019817625,0.3244037405721336
matched_30min,PVDAQ,Ausgrid,GBM,42,48,0.5921937664757719,-0.02539696333958652,0.06507287513597093
matched_30min,PVDAQ,Ausgrid,GBM,42,49,0.5796992089883694,-0.015390333013528101,0.3177279832514983
matched_30min,PVDAQ,Ausgrid,GBM,42,5,0.4747055853560988,-0.00539723263559333,0.3170425814824567
matched_30min,PVDAQ,Ausgrid,GBM,42,50,0.5431242651045537,-0.02323646454777961,-0.04156443040899127
matched_30min,PVDAQ,Ausgrid,GBM,42,51,0.4404604850275501,-0.09170467813985983,0.3893286870080761
matched_30min,PVDAQ,Ausgrid,GBM,42,52,0.6397365640583695,-0.029385353765542188,-0.1427336900823415
matched_30min,PVDAQ,Ausgrid,GBM,42,53,0.45472722664152865,-0.10988973606806751,0.25184405224297257
matched_30min,PVDAQ,Ausgrid,GBM,42,54,0.4595774468664628,-0.1450901524076893,0.35927719151555193
matched_30min,PVDAQ,Ausgrid,GBM,42,55,0.5406969259248049,-0.2809114555864003,0.10690988226727682
matched_30min,PVDAQ,Ausgrid,GBM,42,56,0.6463688069470476,-0.1282968205801298,0.09464042211795021
matched_30min,PVDAQ,Ausgrid,GBM,42,57,0.8621047630590711,-0.003518012467846665,0.3116192072959546
matched_30min,PVDAQ,Ausgrid,GBM,42,58,1.030562503097103,-0.03844351510402233,0.02339716860613328
matched_30min,PVDAQ,Ausgrid,GBM,42,59,0.43247306523740103,-0.11185640626857385,0.29989819410201135
matched_30min,PVDAQ,Ausgrid,GBM,42,6,0.4874483891511965,-0.17689531150972027,0.148114918325434
matched_30min,PVDAQ,Ausgrid,GBM,42,60,0.3943863134888781,-0.07146664772492572,0.3197301323642656
matched_30min,PVDAQ,Ausgrid,GBM,42,61,0.5162943843524485,-0.1542592318144378,0.14712266095071924
matched_30min,PVDAQ,Ausgrid,GBM,42,62,0.7449735763728581,-0.12724517040533012,0.3713392869867409
matched_30min,PVDAQ,Ausgrid,GBM,42,63,0.37080460076291977,-0.1457603482767964,0.17878837249586343
matched_30min,PVDAQ,Ausgrid,GBM,42,64,0.4072680024470365,-0.09199008627470451,0.18796746837406186
matched_30min,PVDAQ,Ausgrid,GBM,42,65,0.5350505072952515,-0.1882335416679639,0.3225314131540482
matched_30min,PVDAQ,Ausgrid,GBM,42,66,0.28826988251603397,-0.09146674989684556,0.21497228872665008
matched_30min,PVDAQ,Ausgrid,GBM,42,67,0.4490586036520439,-0.11362007494061444,0.13024092758113193
matched_30min,PVDAQ,Ausgrid,GBM,42,68,0.4147366503473192,-0.048790147471734935,0.005346938122251399
matched_30min,PVDAQ,Ausgrid,GBM,42,69,0.396393607811356,-0.14785654736911957,0.1379607322160965
matched_30min,PVDAQ,Ausgrid,GBM,42,7,0.31360382420756894,-0.09587445111149218,0.26956449083134515
matched_30min,PVDAQ,Ausgrid,GBM,42,70,0.6464105056149456,-0.07842583810705306,0.22874384452707563
matched_30min,PVDAQ,Ausgrid,GBM,42,71,0.5407507376213945,-0.004717006872975604,0.24595619431314086
matched_30min,PVDAQ,Ausgrid,GBM,42,72,0.4347724012138067,-0.01974139290220589,0.08921295204995694
matched_30min,PVDAQ,Ausgrid,GBM,42,73,0.28729566610221924,-0.10315774486391316,0.33171072454753947
matched_30min,PVDAQ,Ausgrid,GBM,42,74,0.7132084265656711,-0.055598254587557516,0.41380047948391396
matched_30min,PVDAQ,Ausgrid,GBM,42,75,1.0023012934998647,-0.021289829163215757,-0.41365231142193215
matched_30min,PVDAQ,Ausgrid,GBM,42,76,0.49705486858263226,-0.08001441942776188,-0.10805097519519813
matched_30min,PVDAQ,Ausgrid,GBM,42,77,0.44532063840920594,-0.087180602668675,0.35014222049130783
matched_30min,PVDAQ,Ausgrid,GBM,42,78,0.6862331392301095,-0.03996285922653642,0.18650701685961368
matched_30min,PVDAQ,Ausgrid,GBM,42,79,0.5970635321241593,-0.06702396917495945,0.290404527664608
matched_30min,PVDAQ,Ausgrid,GBM,42,8,0.7011002509048799,-0.30501178339886503,0.2153926797882495
matched_30min,PVDAQ,Ausgrid,GBM,42,80,0.9860089284617432,-0.01216393741807642,0.009468721484606757
matched_30min,PVDAQ,Ausgrid,GBM,42,81,0.4041813753526111,-0.002492217264259189,-0.10449866067741498
matched_30min,PVDAQ,Ausgrid,GBM,42,82,1.0105125945397275,0.0060451170280947375,0.30944106072031285
matched_30min,PVDAQ,Ausgrid,GBM,42,83,0.4546150921200976,0.0015537352827805773,0.2829987146910413
matched_30min,PVDAQ,Ausgrid,GBM,42,84,0.5220138418105373,-0.18974752561578634,0.23653072273528286
matched_30min,PVDAQ,Ausgrid,GBM,42,85,1.0437311635268822,-0.11588551617768061,0.12876447996671903
matched_30min,PVDAQ,Ausgrid,GBM,42,86,0.5046210614554418,-0.053710473931384284,0.3769212212821227
matched_30min,PVDAQ,Ausgrid,GBM,42,87,0.20925896620941722,-0.21606044499090182,0.3244039144369846
matched_30min,PVDAQ,Ausgrid,GBM,42,88,0.2190937198209043,-0.051139044281271806,0.23566926330151894
matched_30min,PVDAQ,Ausgrid,GBM,42,89,0.6179330665042344,-0.17351073962778485,0.39554856380930015
matched_30min,PVDAQ,Ausgrid,GBM,42,9,0.21453386499631086,-0.12000076646475621,0.3230575554515688
matched_30min,PVDAQ,Ausgrid,GBM,42,90,0.22545312034021692,-0.16467828371493143,0.22616802117989465
matched_30min,PVDAQ,Ausgrid,GBM,42,91,0.6524511059436059,-0.10367017335408724,0.20523323005450955
matched_30min,PVDAQ,Ausgrid,GBM,42,92,0.3188550300235466,-0.15005274400682755,0.3079174919743912
matched_30min,PVDAQ,Ausgrid,GBM,42,93,0.43498332442143256,-0.1455555840964886,0.26936569121675535
matched_30min,PVDAQ,Ausgrid,GBM,42,94,0.4915218628165282,-0.12294677735952453,0.2659655235087762
matched_30min,PVDAQ,Ausgrid,GBM,42,95,0.8089317243723634,-0.007794608105099465,0.1325465119755369
matched_30min,PVDAQ,Ausgrid,GBM,42,96,0.7438518277442232,-0.11861288683160964,0.3438940102253101
matched_30min,PVDAQ,Ausgrid,GBM,42,97,0.3334149124949282,-0.10770368678086872,0.21693114248011636
matched_30min,PVDAQ,Ausgrid,GBM,42,98,0.46567402918317563,-0.13879049876985117,0.3181330151205214
matched_30min,PVDAQ,Ausgrid,GBM,42,99,0.3761374874987396,-0.024311888380242896,0.017639900635949113
matched_30min,PVDAQ,PVDAQ,GBM,42,1199,2.0201040541246797,-0.35184449336545454,0.45733365865227305
matched_30min,PVDAQ,PVDAQ,GBM,42,1239,1.0551627730367317,0.1403338580089043,0.5696625598966489
matched_30min,PVDAQ,PVDAQ,GBM,42,1283,15.88955339847385,0.1374037843779663,0.6232134605082468
matched_30min,PVDAQ,PVDAQ,GBM,42,1367,6.6280437677370845,0.006376074144486488,0.3768191109977811
matched_30min,PVDAQ,PVDAQ,GBM,42,1422,0.2987137637315868,0.1916983364687067,0.7013157919072264
matched_30min,PVDAQ,PVDAQ,GBM,42,34,10.864891041896813,0.12279163987884623,0.24555603503818013
matched_30min,PVDAQ,PVDAQ,GBM,42,4,0.05476541928967329,0.2625995238943579,0.682689571816864
matched_30min,PVDAQ,DKASC,GBM,7,DKASC_1,1.9571781072975467,0.058680122048402894,0.3095197774076036
matched_30min,PVDAQ,HKUST,GBM,7,Indoor Sports Centre,0.5329960580299372,0.19199943455639723,0.5814268655054347
matched_30min,PVDAQ,HKUST,GBM,7,LSK North,0.8423208500778322,0.1803750974376147,0.5601539204301953
matched_30min,PVDAQ,HKUST,GBM,7,LSK South,0.2949929129174212,0.1596512276903913,0.5979276041820691
matched_30min,PVDAQ,HKUST,GBM,7,Library,1.8669105238508086,0.10470923288722922,0.5253381246415112
matched_30min,PVDAQ,HKUST,GBM,7,S H Ho Sports Hall,0.4848234213027748,0.09041861390832562,0.49648828845205173
matched_30min,PVDAQ,HKUST,GBM,7,SQ Apartment1-12,0.26672744877528587,0.19160543863512935,0.5751960433110982
matched_30min,PVDAQ,HKUST,GBM,7,SQ Apartment13-24,0.2673934895226402,0.16693659284381046,0.5978888948850422
matched_30min,PVDAQ,HKUST,GBM,7,SQ Apartment25-36,0.28099855000080787,0.1377089702943649,0.5248621357937935
matched_30min,PVDAQ,HKUST,GBM,7,SQ Apartment37-48,0.1745175016627144,0.15064423563161133,0.5461795732440466
matched_30min,PVDAQ,HKUST,GBM,7,SQ Block P,0.42426591188299756,0.20872826937952482,0.6034386367546075
matched_30min,PVDAQ,HKUST,GBM,7,SQ Block R,0.4455380382906998,0.20196342451897853,0.5665846029553443
matched_30min,PVDAQ,HKUST,GBM,7,SQ Block S,0.37593691837318105,0.15806589709332486,0.5286725483631576
matched_30min,PVDAQ,HKUST,GBM,7,SQ1,0.3757269111951005,0.19735544551926565,0.610370484207833
matched_30min,PVDAQ,HKUST,GBM,7,SQ2,0.3948009312025674,0.18122219608284051,0.5926306619211281
matched_30min,PVDAQ,HKUST,GBM,7,SQ3,0.45483379134091834,0.13054222282517447,0.5735304178142866
matched_30min,PVDAQ,HKUST,GBM,7,SQ4,0.471198334722869,0.16234740727991614,0.5677187741550958
matched_30min,PVDAQ,HKUST,GBM,7,SQ567,0.590608828377573,0.16799645988005707,0.572689136002681
matched_30min,PVDAQ,HKUST,GBM,7,Shaw Auditorium,1.0491675584696183,0.18374419165899158,0.5746031458545162
matched_30min,PVDAQ,HKUST,GBM,7,UG Hall2 2F,0.20869543050901868,0.0886421214111045,0.470767232285611
matched_30min,PVDAQ,HKUST,GBM,7,UG Hall2 RF,0.09969380161784418,0.13907805574053445,0.5547280006873043
matched_30min,PVDAQ,HKUST,GBM,7,UG Hall3,0.34658380873060507,0.17820276311984462,0.5778929461438855
matched_30min,PVDAQ,HKUST,GBM,7,UG Hall4,0.3961031663834997,0.16319210030381304,0.5731844147399985
matched_30min,PVDAQ,HKUST,GBM,7,UG Hall6,0.34551209396197546,0.2080979931550897,0.5844924169244106
matched_30min,PVDAQ,HKUST,GBM,7,UG Hall7,0.33227526595931833,0.11940782518226045,0.50867691496703
matched_30min,PVDAQ,HKUST,GBM,7,UG Hall8,0.29112416779072725,0.2159641578686885,0.6085589439972272
matched_30min,PVDAQ,HKUST,GBM,7,UG Hall9,0.34999758043120954,0.1672166655867967,0.5676098471484103
matched_30min,PVDAQ,HKUST,GBM,7,Wong Check She Research Centre,1.5027723677152118,0.1731806768226618,0.5837753288715315
matched_30min,PVDAQ,HKUST,GBM,7,Zone A1,0.37263572692651514,0.13513862156529155,0.5436868472919287
matched_30min,PVDAQ,HKUST,GBM,7,Zone A2,3.005698416439075,0.16211581102259265,0.546488857648594
matched_30min,PVDAQ,HKUST,GBM,7,Zone A4,0.7387950594713366,0.14558585129719182,0.5181189873716106
matched_30min,PVDAQ,HKUST,GBM,7,Zone A5,0.23238094342190735,0.16190519735061137,0.570653509682026
matched_30min,PVDAQ,HKUST,GBM,7,Zone A6,0.7317885849739078,0.19804644166669405,0.6048669011481503
matched_30min,PVDAQ,HKUST,GBM,7,Zone A7,0.13821680718856277,0.15007725921575454,0.580871709032845
matched_30min,PVDAQ,HKUST,GBM,7,Zone D,1.1367535285370292,0.15557325986749015,0.5535216742400917
matched_30min,PVDAQ,HKUST,GBM,7,Zone J1,0.3212041861571083,0.15170663051824673,0.5587989367925355
matched_30min,PVDAQ,HKUST,GBM,7,Zone J2,0.4484191925338297,0.10657862810296226,0.5339222846578302
matched_30min,PVDAQ,HKUST,GBM,7,Zone L2,0.12897759524510127,0.1791777782120445,0.5606989835979348
matched_30min,PVDAQ,Ausgrid,GBM,7,1,0.6466594094590572,-0.04764936772539663,-0.11095697519865233
matched_30min,PVDAQ,Ausgrid,GBM,7,10,0.3020180065849821,-0.05736979625267624,0.20093083489066166
matched_30min,PVDAQ,Ausgrid,GBM,7,100,0.5317073800990118,-0.13112138314207877,0.26610192849879544
matched_30min,PVDAQ,Ausgrid,GBM,7,101,0.3367399602205248,-0.15551213513888418,0.3922470044789794
matched_30min,PVDAQ,Ausgrid,GBM,7,102,0.482788437991049,-0.11477696287733585,0.22545635650800622
matched_30min,PVDAQ,Ausgrid,GBM,7,103,0.43683067599968856,-0.2144318652221826,0.3548141334808692
matched_30min,PVDAQ,Ausgrid,GBM,7,104,1.0587625970915853,-0.1044064405116285,0.19414373706959376
matched_30min,PVDAQ,Ausgrid,GBM,7,105,0.35124845615481143,-0.2351014672344396,-0.08353688591922626
matched_30min,PVDAQ,Ausgrid,GBM,7,106,0.5824060124621029,-0.07319403406260427,0.3486400778474268
matched_30min,PVDAQ,Ausgrid,GBM,7,107,0.31510775929975726,-0.26799588608544145,0.31074580951580266
matched_30min,PVDAQ,Ausgrid,GBM,7,108,0.46776105728403555,-0.03718113630009534,0.3145726970979281
matched_30min,PVDAQ,Ausgrid,GBM,7,109,0.5756910686020692,-0.23243253748344883,0.07503506538989768
matched_30min,PVDAQ,Ausgrid,GBM,7,11,0.47119554162552874,-0.15019827010011988,0.2328952775046359
matched_30min,PVDAQ,Ausgrid,GBM,7,110,0.49366465357688505,-0.12433414933114806,0.19348240358893087
